Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
  48,   32407,    0.1978,   14807,    0.1808,   17600,    0.2149,  118143,    0.7211,   62843,    0.7671,   55300,    0.6751,   -9899,   -0.0604,  -49412,   -0.6032,   39513,    0.4824,    7993,    0.0488,   35729,    0.4362,  -27736,   -0.3386,  115793,    0.7068,   72895,    0.8899,   42898,    0.5237,   23621,    0.1442,   19202,    0.2344,    4419,    0.0539,   -4056,   -0.0248,   31152,    0.3803,  -35208,   -0.4298,   -6072,   -0.0371,   29451,    0.3595,  -35523,   -0.4336,   64083,    0.3911,   72821,    0.8890,   -8738,   -0.1067,   -6084,   -0.0371,    4028,    0.0492,  -10112,   -0.1234,   49975,    0.3050,   42504,    0.5189,    7471,    0.0912,  -66567,   -0.4063,   -4253,   -0.0519,  -62314,   -0.7607,     398,    0.0024,  -30248,   -0.3692,   30646,    0.3741,   71422,    0.4359,   49753,    0.6074,   21669,    0.2645,  -11865,   -0.0724,   22075,    0.2695,  -33940,   -0.4143,  -34269,   -0.2092,    5956,    0.0727,  -40225,   -0.4910,  -10603,   -0.0647,    2656,    0.0324,  -13259,   -0.1619,  -15830,   -0.0966,    7998,    0.0976,  -23828,   -0.2909,  -51509,   -0.3144,     209,    0.0026,  -51718,   -0.6313,   13481,    0.0823,   11293,    0.1379,    2188,    0.0267,   48552,    0.2963,   20878,    0.2549,   27674,    0.3378,    6902,    0.0421,    4378,    0.0534,    2524,    0.0308,   -8054,   -0.0492,   -2491,   -0.0304,   -5563,   -0.0679,    9147,    0.0558,   13043,    0.1592,   -3896,   -0.0476,  -34507,   -0.2106,  -63378,   -0.7737,   28871,    0.3524,   -2195,   -0.0134,    3687,    0.0450,   -5882,   -0.0718,   -6091,   -0.0372,  -12577,   -0.1535,    6486,    0.0792,   44904,    0.2741,   15527,    0.1895,   29377,    0.3586,  -67635,   -0.4128,  -58147,   -0.7098,   -9488,   -0.1158,  -12881,   -0.0786,   -8562,   -0.1045,   -4319,   -0.0527,
  49,   27857,    0.1700,    8082,    0.0987,   19775,    0.2414,  123987,    0.7568,   61946,    0.7562,   62041,    0.7574,  -11685,   -0.0713,  -50161,   -0.6123,   38476,    0.4697,   10450,    0.0638,   36826,    0.4495,  -26376,   -0.3220,  114390,    0.6982,   72544,    0.8856,   41846,    0.5108,   33546,    0.2048,   24838,    0.3032,    8708,    0.1063,  -11494,   -0.0702,   28875,    0.3525,  -40369,   -0.4928,  -20843,   -0.1272,   21838,    0.2666,  -42681,   -0.5210,   65862,    0.4020,   75669,    0.9237,   -9807,   -0.1197,   -8105,   -0.0495,    7060,    0.0862,  -15165,   -0.1851,   51885,    0.3167,   42605,    0.5201,    9280,    0.1133,  -73424,   -0.4482,   -7953,   -0.0971,  -65471,   -0.7992,    1771,    0.0108,  -31554,   -0.3852,   33325,    0.4068,   75351,    0.4599,   52754,    0.6440,   22597,    0.2759,  -13971,   -0.0853,   19232,    0.2348,  -33203,   -0.4053,  -34255,   -0.2091,    7661,    0.0935,  -41916,   -0.5117,  -11312,   -0.0690,    2032,    0.0248,  -13344,   -0.1629,  -15221,   -0.0929,    8084,    0.0987,  -23305,   -0.2845,  -50574,   -0.3087,     270,    0.0033,  -50844,   -0.6207,   14503,    0.0885,   13006,    0.1588,    1497,    0.0183,   51293,    0.3131,   22259,    0.2717,   29034,    0.3544,    9283,    0.0567,    4832,    0.0590,    4451,    0.0543,  -10154,   -0.0620,   -4197,   -0.0512,   -5957,   -0.0727,    8081,    0.0493,   12024,    0.1468,   -3943,   -0.0481,  -32274,   -0.1970,  -60993,   -0.7446,   28719,    0.3506,    -393,   -0.0024,    5821,    0.0711,   -6214,   -0.0759,   -3675,   -0.0224,  -13162,   -0.1607,    9487,    0.1158,   42786,    0.2612,   12672,    0.1547,   30114,    0.3676,  -71033,   -0.4336,  -58866,   -0.7186,  -12167,   -0.1485,  -12759,   -0.0779,  -10049,   -0.1227,   -2710,   -0.0331,
  50,   28646,    0.1748,    4912,    0.0600,   23734,    0.2897,  123988,    0.7568,   59091,    0.7213,   64897,    0.7922,   -9359,   -0.0571,  -47508,   -0.5799,   38149,    0.4657,   15872,    0.0969,   37818,    0.4617,  -21946,   -0.2679,  115313,    0.7038,   72310,    0.8827,   43003,    0.5250,   35892,    0.2191,   25446,    0.3106,   10446,    0.1275,  -16034,   -0.0979,   23953,    0.2924,  -39987,   -0.4881,  -24960,   -0.1523,   17603,    0.2149,  -42563,   -0.5196,   70375,    0.4295,   79604,    0.9718,   -9229,   -0.1127,  -13542,   -0.0827,    7331,    0.0895,  -20873,   -0.2548,   44102,    0.2692,   39161,    0.4781,    4941,    0.0603,  -73162,   -0.4466,   -7782,   -0.0950,  -65380,   -0.7981,    3949,    0.0241,  -29789,   -0.3636,   33738,    0.4119,   70149,    0.4282,   51498,    0.6287,   18651,    0.2277,   -9911,   -0.0605,   21266,    0.2596,  -31177,   -0.3806,  -31754,   -0.1938,    9957,    0.1215,  -41711,   -0.5092,  -10017,   -0.0611,    1855,    0.0226,  -11872,   -0.1449,  -13297,   -0.0812,    8268,    0.1009,  -21565,   -0.2633,  -52692,   -0.3216,     527,    0.0064,  -53219,   -0.6497,   13563,    0.0828,   13477,    0.1645,      86,    0.0010,   51308,    0.3132,   21667,    0.2645,   29641,    0.3618,   11580,    0.0707,    5815,    0.0710,    5765,    0.0704,  -11254,   -0.0687,   -4920,   -0.0601,   -6334,   -0.0773,    9625,    0.0587,   11742,    0.1433,   -2117,   -0.0258,  -33001,   -0.2014,  -61207,   -0.7472,   28206,    0.3443,    1229,    0.0075,    8460,    0.1033,   -7231,   -0.0883,   -3288,   -0.0201,  -13914,   -0.1699,   10626,    0.1297,   43970,    0.2684,   13016,    0.1589,   30954,    0.3779,  -71722,   -0.4378,  -58385,   -0.7127,  -13337,   -0.1628,  -10279,   -0.0627,   -8210,   -0.1002,   -2069,   -0.0253,
  51,   35497,    0.2167,    5444,    0.0665,   30053,    0.3669,  118448,    0.7230,   56158,    0.6855,   62290,    0.7604,   -9166,   -0.0559,  -46419,   -0.5667,   37253,    0.4548,   17860,    0.1090,   36529,    0.4459,  -18669,   -0.2279,  111274,    0.6792,   64463,    0.7869,   46811,    0.5714,   37429,    0.2285,   27977,    0.3415,    9452,    0.1154,  -20741,   -0.1266,   19668,    0.2401,  -40409,   -0.4933,  -26583,   -0.1623,   19955,    0.2436,  -46538,   -0.5681,   71036,    0.4336,   80809,    0.9865,   -9773,   -0.1193,  -18421,   -0.1124,    5191,    0.0634,  -23612,   -0.2882,   39878,    0.2434,   40586,    0.4954,    -708,   -0.0086,  -72439,   -0.4421,   -6638,   -0.0810,  -65801,   -0.8033,   -1030,   -0.0063,  -33256,   -0.4060,   32226,    0.3934,   56084,    0.3423,   43710,    0.5336,   12374,    0.1511,   -2875,   -0.0175,   23521,    0.2871,  -26396,   -0.3222,  -30139,   -0.1840,    9887,    0.1207,  -40026,   -0.4886,  -12007,   -0.0733,    3157,    0.0385,  -15164,   -0.1851,  -12200,   -0.0745,    8886,    0.1085,  -21086,   -0.2574,  -50531,   -0.3084,    1398,    0.0171,  -51929,   -0.6339,   14126,    0.0862,   14965,    0.1827,    -839,   -0.0102,   52109,    0.3181,   22281,    0.2720,   29828,    0.3641,   13839,    0.0845,    7355,    0.0898,    6484,    0.0792,   -7663,   -0.0468,   -2937,   -0.0359,   -4726,   -0.0577,   13565,    0.0828,   15163,    0.1851,   -1598,   -0.0195,  -34141,   -0.2084,  -62268,   -0.7601,   28127,    0.3434,    2793,    0.0170,   12539,    0.1531,   -9746,   -0.1190,   -5296,   -0.0323,  -17507,   -0.2137,   12211,    0.1491,   42072,    0.2568,   10170,    0.1241,   31902,    0.3894,  -74001,   -0.4517,  -56866,   -0.6942,  -17135,   -0.2092,  -12691,   -0.0775,   -8735,   -0.1066,   -3956,   -0.0483,
  52,   40873,    0.2495,    4261,    0.0520,   36612,    0.4469,  114076,    0.6963,   50413,    0.6154,   63663,    0.7772,   -8530,   -0.0521,  -43409,   -0.5299,   34879,    0.4258,   16241,    0.0991,   34575,    0.4221,  -18334,   -0.2238,  107272,    0.6548,   61558,    0.7515,   45714,    0.5580,   41604,    0.2539,   30148,    0.3680,   11456,    0.1398,  -25742,   -0.1571,   14388,    0.1756,  -40130,   -0.4899,  -29892,   -0.1825,   20560,    0.2510,  -50452,   -0.6159,   74909,    0.4572,   81921,    1.0000,   -7012,   -0.0856,  -23045,   -0.1407,    5548,    0.0677,  -28593,   -0.3490,   38219,    0.2333,   42689,    0.5211,   -4470,   -0.0546,  -73656,   -0.4496,   -8254,   -0.1008,  -65402,   -0.7984,   -2862,   -0.0175,  -32390,   -0.3954,   29528,    0.3605,   48093,    0.2935,   37221,    0.4544,   10872,    0.1327,    -520,   -0.0032,   26820,    0.3274,  -27340,   -0.3338,  -27942,   -0.1705,    9734,    0.1188,  -37676,   -0.4599,  -13226,   -0.0807,    4775,    0.0583,  -18001,   -0.2197,  -13615,   -0.0831,    8597,    0.1049,  -22212,   -0.2712,  -49465,   -0.3019,    2221,    0.0271,  -51686,   -0.6310,   12933,    0.0789,   15788,    0.1927,   -2855,   -0.0349,   49160,    0.3001,   22061,    0.2693,   27099,    0.3308,   15188,    0.0927,    7570,    0.0924,    7618,    0.0930,   -9006,   -0.0550,   -2928,   -0.0357,   -6078,   -0.0742,   19026,    0.1161,   17275,    0.2109,    1751,    0.0214,  -36448,   -0.2225,  -63556,   -0.7759,   27108,    0.3309,    2717,    0.0166,   14249,    0.1739,  -11532,   -0.1408,   -5588,   -0.0341,  -18253,   -0.2228,   12665,    0.1546,   39141,    0.2389,    7649,    0.0934,   31492,    0.3844,  -73274,   -0.4472,  -54800,   -0.6690,  -18474,   -0.2255,  -10912,   -0.0666,   -8895,   -0.1086,   -2017,   -0.0246,
  53,   47096,    0.2875,    5107,    0.0623,   41989,    0.5126,  111010,    0.6776,   49500,    0.6043,   61510,    0.7509,   -3882,   -0.0237,  -43039,   -0.5254,   39157,    0.4780,   13168,    0.0804,   32459,    0.3962,  -19291,   -0.2355,   97187,    0.5932,   53621,    0.6546,   43566,    0.5318,   42195,    0.2575,   31280,    0.3818,   10915,    0.1332,  -32091,   -0.1959,    9115,    0.1113,  -41206,   -0.5030,  -25900,   -0.1581,   24325,    0.2969,  -50225,   -0.6131,   75468,    0.4606,   79919,    0.9756,   -4451,   -0.0543,  -24803,   -0.1514,    4859,    0.0593,  -29662,   -0.3621,   43941,    0.2682,   46437,    0.5669,   -2496,   -0.0305,  -68791,   -0.4199,   -6575,   -0.0803,  -62216,   -0.7595,    2144,    0.0131,  -27974,   -0.3415,   30118,    0.3677,   41857,    0.2555,   33338,    0.4070,    8519,    0.1040,    1289,    0.0079,   30157,    0.3681,  -28868,   -0.3524,  -25207,   -0.1539,    9087,    0.1109,  -34294,   -0.4186,  -13250,   -0.0809,    5239,    0.0640,  -18489,   -0.2257,   -9502,   -0.0580,   10636,    0.1298,  -20138,   -0.2458,  -48944,   -0.2987,    2936,    0.0358,  -51880,   -0.6333,    9799,    0.0598,   15099,    0.1843,   -5300,   -0.0647,   45763,    0.2793,   23114,    0.2822,   22649,    0.2765,   16290,    0.0994,    9803,    0.1197,    6487,    0.0792,   -8991,   -0.0549,   -3726,   -0.0455,   -5265,   -0.0643,   22699,    0.1385,   20001,    0.2442,    2698,    0.0329,  -38752,   -0.2365,  -65316,   -0.7973,   26564,    0.3243,    5893,    0.0360,   16236,    0.1982,  -10343,   -0.1263,   -5199,   -0.0317,  -19299,   -0.2356,   14100,    0.1721,   37679,    0.2300,    4977,    0.0608,   32702,    0.3992,  -72242,   -0.4409,  -53471,   -0.6527,  -18771,   -0.2291,   -9371,   -0.0572,   -9621,   -0.1174,     250,    0.0031,
  54,   48050,    0.2933,    9037,    0.1103,   39013,    0.4762,  105548,    0.6442,   45239,    0.5523,   60309,    0.7362,   -3453,   -0.0211,  -41731,   -0.5094,   38278,    0.4673,    1750,    0.0107,   28789,    0.3514,  -27039,   -0.3301,   86485,    0.5279,   45846,    0.5597,   40639,    0.4961,   45869,    0.2800,   30043,    0.3667,   15826,    0.1932,  -33921,   -0.2070,    3453,    0.0422,  -37374,   -0.4562,  -26300,   -0.1605,   23497,    0.2868,  -49797,   -0.6079,   75193,    0.4590,   78057,    0.9529,   -2864,   -0.0350,  -27599,   -0.1685,    2796,    0.0341,  -30395,   -0.3710,   52059,    0.3178,   53098,    0.6482,   -1039,   -0.0127,  -68318,   -0.4170,   -7415,   -0.0905,  -60903,   -0.7435,    2249,    0.0137,  -27271,   -0.3329,   29520,    0.3604,   39021,    0.2382,   31879,    0.3892,    7142,    0.0872,    3664,    0.0224,   32087,    0.3917,  -28423,   -0.3470,  -25586,   -0.1562,    7626,    0.0931,  -33212,   -0.4054,  -15825,   -0.0966,    3395,    0.0414,  -19220,   -0.2346,   -4426,   -0.0270,   14426,    0.1761,  -18852,   -0.2301,  -49371,   -0.3013,     645,    0.0079,  -50016,   -0.6106,    7497,    0.0458,   14050,    0.1715,   -6553,   -0.0800,   41504,    0.2533,   20458,    0.2497,   21046,    0.2569,   20322,    0.1240,   12026,    0.1468,    8296,    0.1013,  -11301,   -0.0690,   -3249,   -0.0397,   -8052,   -0.0983,   25488,    0.1556,   22298,    0.2722,    3190,    0.0389,  -42993,   -0.2624,  -67316,   -0.8218,   24323,    0.2969,    5157,    0.0315,   15414,    0.1882,  -10257,   -0.1252,   -4103,   -0.0250,  -17734,   -0.2165,   13631,    0.1664,   33767,    0.2061,    1851,    0.0226,   31916,    0.3896,  -72234,   -0.4409,  -51115,   -0.6240,  -21119,   -0.2578,   -7172,   -0.0438,   -8708,   -0.1063,    1536,    0.0188,
  55,   47878,    0.2922,    7428,    0.0907,   40450,    0.4938,  104355,    0.6370,   46166,    0.5636,   58189,    0.7103,    -391,   -0.0024,  -44006,   -0.5372,   43615,    0.5324,     587,    0.0036,   30166,    0.3682,  -29579,   -0.3611,   88580,    0.5407,   45275,    0.5527,   43305,    0.5286,   41235,    0.2517,   26543,    0.3240,   14692,    0.1794,  -31165,   -0.1902,    5701,    0.0696,  -36866,   -0.4500,  -23426,   -0.1430,   23948,    0.2923,  -47374,   -0.5783,   77716,    0.4744,   81580,    0.9959,   -3864,   -0.0472,  -18814,   -0.1148,    5389,    0.0658,  -24203,   -0.2955,   58511,    0.3571,   56366,    0.6881,    2145,    0.0262,  -71837,   -0.4385,  -11071,   -0.1351,  -60766,   -0.7418,    4324,    0.0264,  -25743,   -0.3143,   30067,    0.3670,   40257,    0.2457,   33208,    0.4054,    7049,    0.0860,     754,    0.0046,   29844,    0.3643,  -29090,   -0.3551,  -29231,   -0.1784,    6119,    0.0747,  -35350,   -0.4315,  -16618,   -0.1014,    2862,    0.0349,  -19480,   -0.2378,   -3615,   -0.0221,   16516,    0.2016,  -20131,   -0.2457,  -49013,   -0.2992,    -435,   -0.0053,  -48578,   -0.5930,   12491,    0.0762,   15671,    0.1913,   -3180,   -0.0388,   39993,    0.2441,   19637,    0.2397,   20356,    0.2485,   20003,    0.1221,   12041,    0.1470,    7962,    0.0972,   -9811,   -0.0599,   -2948,   -0.0360,   -6863,   -0.0838,   26584,    0.1623,   21222,    0.2591,    5362,    0.0655,  -41405,   -0.2527,  -66261,   -0.8089,   24856,    0.3034,    6880,    0.0420,   16252,    0.1984,   -9372,   -0.1144,   -2976,   -0.0182,  -18284,   -0.2232,   15308,    0.1869,   31121,    0.1900,    -439,   -0.0054,   31560,    0.3853,  -76413,   -0.4664,  -53154,   -0.6489,  -23259,   -0.2839,   -6815,   -0.0416,   -9254,   -0.1130,    2439,    0.0298,
  56,   43136,    0.2633,    4900,    0.0598,   38236,    0.4668,  110036,    0.6716,   48808,    0.5958,   61228,    0.7474,   -1818,   -0.0111,  -45792,   -0.5590,   43974,    0.5368,    -172,   -0.0010,   31468,    0.3841,  -31640,   -0.3862,   86137,    0.5258,   45889,    0.5602,   40248,    0.4913,   37578,    0.2294,   24691,    0.3014,   12887,    0.1573,  -19302,   -0.1178,   13702,    0.1673,  -33004,   -0.4029,  -22530,   -0.1375,   23983,    0.2928,  -46513,   -0.5678,   74662,    0.4557,   83596,    1.0205,   -8934,   -0.1091,  -10946,   -0.0668,    9580,    0.1169,  -20526,   -0.2506,   61861,    0.3776,   56859,    0.6941,    5002,    0.0611,  -74587,   -0.4553,  -11674,   -0.1425,  -62913,   -0.7680,    4806,    0.0293,  -25901,   -0.3162,   30707,    0.3749,   41305,    0.2521,   34962,    0.4268,    6343,    0.0774,   -4560,   -0.0278,   23477,    0.2866,  -28037,   -0.3423,  -30381,   -0.1854,    5606,    0.0684,  -35987,   -0.4393,  -17347,   -0.1059,    2788,    0.0340,  -20135,   -0.2458,   -5175,   -0.0316,   17013,    0.2077,  -22188,   -0.2709,  -45191,   -0.2758,   -1359,   -0.0166,  -43832,   -0.5351,   12659,    0.0773,   15150,    0.1849,   -2491,   -0.0304,   39799,    0.2429,   17208,    0.2101,   22591,    0.2758,   22754,    0.1389,   13270,    0.1620,    9484,    0.1158,  -11046,   -0.0674,   -1639,   -0.0200,   -9407,   -0.1148,   24375,    0.1488,   19524,    0.2383,    4851,    0.0592,  -40585,   -0.2477,  -65800,   -0.8032,   25215,    0.3078,    7301,    0.0446,   16260,    0.1985,   -8959,   -0.1094,   -2837,   -0.0173,  -20868,   -0.2547,   18031,    0.2201,   28311,    0.1728,   -2310,   -0.0282,   30621,    0.3738,  -77826,   -0.4750,  -53185,   -0.6493,  -24641,   -0.3008,   -8490,   -0.0518,   -9235,   -0.1127,     745,    0.0091,
  57,   39586,    0.2416,    4390,    0.0536,   35196,    0.4297,  117012,    0.7142,   52019,    0.6350,   64993,    0.7934,   -3659,   -0.0223,  -47771,   -0.5832,   44112,    0.5385,     216,    0.0013,   31249,    0.3815,  -31033,   -0.3788,   93014,    0.5677,   52177,    0.6369,   40837,    0.4985,   37747,    0.2304,   24458,    0.2986,   13289,    0.1622,   -6980,   -0.0426,   22393,    0.2734,  -29373,   -0.3586,  -26702,   -0.1630,   22198,    0.2710,  -48900,   -0.5969,   73297,    0.4474,   86396,    1.0547,  -13099,   -0.1599,    -536,   -0.0033,   14453,    0.1764,  -14989,   -0.1830,   59225,    0.3615,   52832,    0.6449,    6393,    0.0780,  -75902,   -0.4633,  -16428,   -0.2005,  -59474,   -0.7260,    9976,    0.0609,  -25159,   -0.3071,   35135,    0.4289,   43110,    0.2631,   36103,    0.4407,    7007,    0.0855,  -16123,   -0.0984,   18522,    0.2261,  -34645,   -0.4229,  -34087,   -0.2081,    2871,    0.0350,  -36958,   -0.4512,  -17779,   -0.1085,    1788,    0.0218,  -19567,   -0.2389,   -6924,   -0.0423,   16811,    0.2052,  -23735,   -0.2897,  -47925,   -0.2925,   -5303,   -0.0647,  -42622,   -0.5203,   17976,    0.1097,   16757,    0.2046,    1219,    0.0149,   39353,    0.2402,   16069,    0.1962,   23284,    0.2842,   20378,    0.1244,   10359,    0.1265,   10019,    0.1223,   -9107,   -0.0556,    -150,   -0.0018,   -8957,   -0.1093,   24719,    0.1509,   17961,    0.2193,    6758,    0.0825,  -39097,   -0.2386,  -65074,   -0.7944,   25977,    0.3171,    7305,    0.0446,   16331,    0.1994,   -9026,   -0.1102,   -4135,   -0.0252,  -22426,   -0.2738,   18291,    0.2233,   24251,    0.1480,   -4502,   -0.0550,   28753,    0.3510,  -78275,   -0.4778,  -52766,   -0.6441,  -25509,   -0.3114,   -6901,   -0.0421,   -6808,   -0.0831,     -93,   -0.0011,
  58,   36912,    0.2253,    3325,    0.0406,   33587,    0.4100,  116691,    0.7122,   47575,    0.5808,   69116,    0.8437,   -8170,   -0.0499,  -49540,   -0.6048,   41370,    0.5050,    3300,    0.0201,   30758,    0.3755,  -27458,   -0.3352,   94884,    0.5791,   56238,    0.6865,   38646,    0.4718,   40605,    0.2478,   28309,    0.3456,   12296,    0.1501,    2526,    0.0154,   29104,    0.3553,  -26578,   -0.3244,  -25020,   -0.1527,   23176,    0.2829,  -48196,   -0.5883,   75961,    0.4636,   91124,    1.1124,  -15163,   -0.1851,    2393,    0.0146,   14797,    0.1806,  -12404,   -0.1514,   61145,    0.3732,   52921,    0.6460,    8224,    0.1004,  -81824,   -0.4994,  -21748,   -0.2655,  -60076,   -0.7334,   17027,    0.1039,  -23462,   -0.2864,   40489,    0.4943,   51862,    0.3166,   40934,    0.4997,   10928,    0.1334,  -21653,   -0.1322,   15235,    0.1860,  -36888,   -0.4503,  -34600,   -0.2112,    2464,    0.0301,  -37064,   -0.4525,  -14801,   -0.0903,    2931,    0.0358,  -17732,   -0.2165,   -8103,   -0.0495,   17194,    0.2099,  -25297,   -0.3088,  -40682,   -0.2483,   -3283,   -0.0401,  -37399,   -0.4565,   20316,    0.1240,   18793,    0.2294,    1523,    0.0186,   39002,    0.2381,   15635,    0.1909,   23367,    0.2853,   18231,    0.1113,    7256,    0.0886,   10975,    0.1340,   -8669,   -0.0529,     290,    0.0035,   -8959,   -0.1094,   23479,    0.1433,   16866,    0.2059,    6613,    0.0807,  -35519,   -0.2168,  -61900,   -0.7556,   26381,    0.3220,    8433,    0.0515,   18047,    0.2203,   -9614,   -0.1174,   -5992,   -0.0366,  -24462,   -0.2986,   18470,    0.2255,   25441,    0.1553,   -4649,   -0.0568,   30090,    0.3673,  -78686,   -0.4803,  -52447,   -0.6402,  -26239,   -0.3203,   -5108,   -0.0312,   -4044,   -0.0494,   -1064,   -0.0130,
  59,   29095,    0.1776,   -2611,   -0.0319,   31706,    0.3870,  119261,    0.7279,   48629,    0.5936,   70632,    0.8622,  -13310,   -0.0812,  -53885,   -0.6578,   40575,    0.4953,    1600,    0.0098,   27395,    0.3344,  -25795,   -0.3149,   96140,    0.5868,   57062,    0.6966,   39078,    0.4770,   44634,    0.2724,   26371,    0.3219,   18263,    0.2229,   14303,    0.0873,   36303,    0.4432,  -22000,   -0.2686,  -22258,   -0.1359,   26719,    0.3262,  -48977,   -0.5979,   80752,    0.4929,   93237,    1.1382,  -12485,   -0.1524,    5778,    0.0353,   14805,    0.1807,   -9027,   -0.1102,   59816,    0.3651,   50580,    0.6175,    9236,    0.1127,  -83617,   -0.5104,  -26517,   -0.3237,  -57100,   -0.6970,   26348,    0.1608,  -19118,   -0.2334,   45466,    0.5550,   56000,    0.3418,   44275,    0.5405,   11725,    0.1431,  -23033,   -0.1406,   16331,    0.1994,  -39364,   -0.4805,  -33595,   -0.2051,     620,    0.0076,  -34215,   -0.4177,  -15040,   -0.0918,    2062,    0.0252,  -17102,   -0.2088,   -5156,   -0.0315,   18592,    0.2270,  -23748,   -0.2899,  -35818,   -0.2186,   -1028,   -0.0125,  -34790,   -0.4247,   22669,    0.1384,   20069,    0.2450,    2600,    0.0317,   37006,    0.2259,   14225,    0.1737,   22781,    0.2781,   14377,    0.0878,    4513,    0.0551,    9864,    0.1204,   -7446,   -0.0454,    1937,    0.0236,   -9383,   -0.1145,   24526,    0.1497,   16788,    0.2049,    7738,    0.0945,  -33623,   -0.2052,  -60672,   -0.7406,   27049,    0.3302,    9491,    0.0579,   20074,    0.2451,  -10583,   -0.1292,   -9182,   -0.0560,  -26236,   -0.3203,   17054,    0.2082,   23149,    0.1413,   -5826,   -0.0711,   28975,    0.3537,  -75312,   -0.4597,  -51548,   -0.6293,  -23764,   -0.2901,   -2335,   -0.0143,   -1197,   -0.0146,   -1138,   -0.0139,
  60,   25545,    0.1559,   -3905,   -0.0477,   29450,    0.3595,  120634,    0.7363,   50399,    0.6152,   70235,    0.8574,  -13597,   -0.0830,  -57925,   -0.7071,   44328,    0.5411,   -1173,   -0.0072,   27920,    0.3408,  -29093,   -0.3551,   93190,    0.5688,   56685,    0.6920,   36505,    0.4456,   39888,    0.2435,   22433,    0.2738,   17455,    0.2131,   13883,    0.0847,   40060,    0.4890,  -26177,   -0.3196,  -21611,   -0.1319,   29190,    0.3563,  -50801,   -0.6201,   83583,    0.5102,   92430,    1.1283,   -8847,   -0.1080,   -4370,   -0.0267,   11436,    0.1396,  -15806,   -0.1930,   61496,    0.3754,   51385,    0.6273,   10111,    0.1234,  -81755,   -0.4990,  -25291,   -0.3087,  -56464,   -0.6893,   31499,    0.1923,  -19022,   -0.2322,   50521,    0.6167,   51542,    0.3146,   40928,    0.4996,   10614,    0.1296,  -18784,   -0.1147,   18672,    0.2279,  -37456,   -0.4572,  -30855,   -0.1883,     -22,   -0.0003,  -30833,   -0.3764,  -14938,   -0.0912,    1811,    0.0221,  -16749,   -0.2045,   -2509,   -0.0153,   19942,    0.2434,  -22451,   -0.2741,  -29296,   -0.1788,    1780,    0.0217,  -31076,   -0.3794,   25047,    0.1529,   21419,    0.2615,    3628,    0.0443,   37278,    0.2275,   12950,    0.1581,   24328,    0.2970,   12122,    0.0740,    2019,    0.0246,   10103,    0.1233,   -5570,   -0.0340,    3477,    0.0424,   -9047,   -0.1104,   23791,    0.1452,   15423,    0.1883,    8368,    0.1022,  -31410,   -0.1917,  -57206,   -0.6983,   25796,    0.3149,   14137,    0.0863,   21673,    0.2646,   -7536,   -0.0920,  -11102,   -0.0678,  -26749,   -0.3265,   15647,    0.1910,   25083,    0.1531,   -5469,   -0.0668,   30552,    0.3730,  -73341,   -0.4477,  -49828,   -0.6083,  -23513,   -0.2870,   -1903,   -0.0116,    2428,    0.0296,   -4331,   -0.0529,
